Date,Open,High,Low,Close,Volume,Adj Close
1995-11-28,95.75,97.50,95.625,97.00,11564800,18.97174
1995-11-27,96.50,97.375,95.625,95.875,8807200,18.75171
1995-11-24,95.25,96.625,95.25,95.875,2974400,18.75171
1995-11-22,94.75,96.375,94.375,95.25,8794000,18.62947
1995-11-21,93.125,94.875,93.00,94.50,12520800,18.48278
1995-11-20,95.00,95.375,93.00,93.00,10502800,18.1894
1995-11-17,95.375,95.875,94.75,95.125,11060400,18.60502
1995-11-16,95.625,96.75,95.125,95.625,11882000,18.70281
1995-11-15,95.625,96.25,94.75,95.50,8982400,18.67836
1995-11-14,96.875,97.375,95.25,95.375,9229600,18.65392
1995-11-13,97.50,98.00,97.00,97.375,9497200,19.04508
1995-11-10,97.50,98.25,96.625,97.375,9348400,19.04508
1995-11-09,99.00,99.75,98.00,98.375,12774000,19.24067
1995-11-08,99.125,100.125,97.25,97.75,10757600,19.11843
1995-11-07,99.50,100.625,98.125,98.75,15510800,19.26512
1995-11-06,101.25,102.375,100.00,100.50,12470000,19.60653
1995-11-03,100.00,101.50,99.875,101.50,12984800,19.80161
1995-11-02,97.00,99.875,96.75,99.625,13174400,19.43582
1995-11-01,97.25,97.625,96.375,96.875,8235200,18.89932
1995-10-31,98.375,99.125,96.875,97.25,11811200,18.97248
1995-10-30,97.50,98.75,97.125,98.25,12715200,19.16757
1995-10-27,95.875,96.625,95.75,96.50,9894800,18.82617
1995-10-26,96.25,96.625,94.625,95.875,13407200,18.70424
1995-10-25,98.50,98.50,96.00,96.125,10952000,18.75301
1995-10-24,98.875,99.25,97.25,98.00,12445600,19.1188
1995-10-23,95.625,99.00,95.625,99.00,16597600,19.31389
1995-10-20,98.25,98.50,95.25,95.375,17814400,18.60669
1995-10-19,96.875,98.375,96.00,98.25,18746800,19.16757
1995-10-18,97.875,98.25,95.75,96.375,29217600,18.80178
1995-10-17,92.50,97.00,91.25,96.875,45773600,18.89932
1995-10-16,92.50,94.125,92.50,94.00,10594400,18.33844
1995-10-13,94.00,94.25,92.50,92.50,9409600,18.04581
1995-10-12,93.25,93.50,92.125,93.00,9390800,18.14335
1995-10-11,91.50,92.875,91.25,92.50,13436000,18.04581
1995-10-10,90.00,91.125,89.125,90.75,25871200,17.7044
1995-10-09,93.875,94.125,92.00,92.00,12086000,17.94826
1995-10-06,95.25,95.375,94.125,94.125,10392000,18.36283
1995-10-05,93.875,95.00,93.50,94.50,9877200,18.43599
1995-10-04,94.25,94.625,93.375,93.75,8028000,18.28967
1995-10-03,93.50,95.25,93.375,94.875,13162400,18.50915
1995-10-02,95.00,95.625,93.375,93.50,9487600,18.2409
1995-09-29,94.25,95.25,93.625,94.50,10389200,18.43599
1995-09-28,94.875,95.375,93.875,93.875,11420400,18.31405
1995-09-27,92.625,94.50,91.875,94.375,18762800,18.4116
1995-09-26,93.25,93.875,92.50,92.875,11099200,18.11897
1995-09-25,94.00,94.75,92.625,92.75,11886000,18.09458
1995-09-22,93.875,94.375,93.375,93.875,9377200,18.31405
1995-09-21,95.75,96.50,93.875,94.375,11468000,18.4116
1995-09-20,97.625,98.125,95.625,95.75,11826800,18.67985
1995-09-19,94.625,96.875,94.25,96.75,16878800,18.87494
1995-09-18,92.50,94.25,92.375,94.125,17814800,18.36283
1995-09-15,92.75,92.75,91.625,92.25,27121600,17.99703
1995-09-14,95.25,95.625,92.50,93.375,31461600,18.21651
1995-09-13,97.50,98.75,92.375,94.625,55690400,18.46037
1995-09-12,96.125,98.50,95.125,97.50,29151200,19.02126
1995-09-11,98.25,98.375,95.875,96.375,26478000,18.80178
1995-09-08,100.00,100.00,98.125,98.875,21422000,19.28951
1995-09-07,100.50,101.25,99.00,99.375,16205200,19.38705
1995-09-06,102.00,102.625,100.625,100.75,16766000,19.6553
1995-09-05,103.00,103.00,100.125,101.125,26673200,19.72846
1995-09-01,102.75,104.50,102.375,102.75,7275600,20.04548
1995-08-31,102.50,103.75,102.00,103.375,9265600,20.16741
1995-08-30,103.125,103.50,101.125,101.625,12998400,19.826
1995-08-29,102.125,102.625,98.625,102.375,24584000,19.97232
1995-08-28,103.75,103.875,101.375,101.625,16455600,19.826
1995-08-25,103.75,105.375,103.75,103.875,11129200,20.26495
1995-08-24,106.625,106.625,104.50,104.875,15188000,20.46004
1995-08-23,108.125,108.50,106.50,106.625,12956000,20.80145
1995-08-22,107.00,108.25,105.625,107.625,22057200,20.99654
1995-08-21,111.375,111.375,106.50,106.75,18802800,20.82584
1995-08-18,113.875,114.00,111.125,111.375,14792400,21.72813
1995-08-17,112.375,114.625,112.25,113.625,12118800,22.16708
1995-08-16,112.125,112.75,110.75,112.375,11787200,21.92322
1995-08-15,111.00,112.125,110.25,112.00,10804000,21.85006
1995-08-14,109.25,110.875,109.25,110.75,6993200,21.6062
1995-08-11,109.50,109.625,108.375,109.25,9310800,21.31356
1995-08-10,109.875,110.375,108.875,109.125,7885600,21.28918
1995-08-09,110.00,110.375,109.625,109.875,7867200,21.43549
1995-08-08,108.875,110.00,108.875,109.625,7181200,21.38672
1995-08-07,109.125,109.375,108.625,108.875,5723200,21.19163
1995-08-04,109.125,109.75,108.50,108.625,5028800,21.14297
1995-08-03,106.50,109.50,105.625,109.00,13142400,21.21596
1995-08-02,110.625,111.75,107.00,107.50,12248400,20.924
1995-08-01,109.125,110.125,107.25,109.625,12105600,21.33761
1995-07-31,110.625,111.25,108.50,108.875,10540800,21.19163
1995-07-28,110.875,111.25,109.875,110.625,9744400,21.53225
1995-07-27,109.50,110.875,109.50,110.75,12372000,21.55658
1995-07-26,109.125,109.625,108.25,109.00,14330800,21.21596
1995-07-25,107.50,110.25,107.50,108.375,21288000,21.09431
1995-07-24,104.125,107.875,103.50,107.50,20671600,20.924
1995-07-21,104.00,104.875,103.125,103.625,17482400,20.16976
1995-07-20,102.00,104.375,101.375,104.125,20262800,20.26708
1995-07-19,105.25,105.50,97.75,101.25,34290800,19.70749
1995-07-18,107.00,108.625,102.875,107.00,35804400,20.82668
1995-07-17,104.125,107.50,104.00,107.25,14929600,20.87534
1995-07-14,102.625,104.125,102.125,103.875,10580000,20.21842
1995-07-13,101.75,104.25,101.25,103.75,13944800,20.19409
1995-07-12,100.375,102.00,99.625,101.625,11393200,19.78048
1995-07-11,100.00,101.00,99.50,99.75,8429600,19.41552
1995-07-10,100.00,101.25,100.00,100.625,9175200,19.58584
1995-07-07,98.625,100.625,98.625,99.50,15628400,19.36686
1995-07-06,97.125,98.875,96.875,98.875,9395200,19.24521
1995-07-05,97.875,98.625,96.75,96.75,9674400,18.8316
1995-07-03,96.25,97.875,95.75,97.625,2733600,19.00191
1995-06-30,97.75,98.125,95.375,96.00,8639200,18.68562
1995-06-29,96.375,98.125,96.375,97.00,9946400,18.88026
1995-06-28,95.00,96.625,94.375,96.125,12482400,18.70995
1995-06-27,98.125,98.68752,94.50,95.375,13119600,18.56397
1995-06-26,98.50,99.25,98.00,98.25,8720000,19.12356
1995-06-23,97.50,99.375,97.25,98.625,9846400,19.19655
1995-06-22,97.375,99.125,97.375,97.50,17376800,18.97758
1995-06-21,98.00,98.625,97.125,97.125,14322000,18.90459
1995-06-20,93.875,98.00,93.875,97.75,14275600,19.02624
1995-06-19,93.375,94.625,93.25,93.75,9506800,18.24767
1995-06-16,93.125,93.625,92.625,92.625,10787200,18.0287
1995-06-15,93.625,94.00,93.00,93.00,8771600,18.10169
1995-06-14,91.875,93.375,91.875,93.00,10250000,18.10169
1995-06-13,91.375,92.25,90.875,91.75,11620800,17.85839
1995-06-12,90.50,90.75,89.75,90.25,11982800,17.56643
1995-06-09,89.625,90.25,88.625,89.125,13233600,17.34745
1995-06-08,90.125,90.75,88.375,89.375,13576000,17.39611
1995-06-07,90.75,91.375,89.00,89.875,15786400,17.49343
1995-06-06,92.375,92.75,91.375,91.375,12009600,17.7854
1995-06-05,91.75,93.50,90.00,91.25,23404000,17.76107
1995-06-02,93.625,95.375,93.375,93.875,7966800,18.272
1995-06-01,93.50,95.00,93.375,94.25,10111600,18.34499
1995-05-31,92.375,93.625,91.875,93.00,11002000,18.10169
1995-05-30,95.625,95.75,91.50,92.625,12600000,18.0287
1995-05-26,96.625,97.50,94.50,95.00,8883200,18.49097
1995-05-25,96.25,97.875,95.875,96.75,11550800,18.8316
1995-05-24,97.50,97.875,94.50,96.125,12646800,18.70995
1995-05-23,95.50,97.625,95.50,97.25,14118400,18.92892
1995-05-22,93.50,95.375,93.50,95.25,8920400,18.53963
1995-05-19,92.25,93.75,92.25,93.375,16259200,18.17468
1995-05-18,94.625,96.125,93.125,93.125,13725600,18.12602
1995-05-17,95.00,95.625,94.75,94.875,9618000,18.46664
1995-05-16,94.25,95.875,94.25,94.625,10934800,18.41798
1995-05-15,94.50,95.375,94.125,95.00,7635200,18.49097
1995-05-12,93.75,95.625,93.75,94.375,10657600,18.36932
1995-05-11,93.50,95.125,93.25,94.25,10339200,18.34499
1995-05-10,93.875,95.00,93.875,93.875,11563600,18.272
1995-05-09,94.125,94.375,93.375,93.625,11119600,18.22334
1995-05-08,92.75,95.25,92.625,93.75,10813600,18.24767
1995-05-05,94.25,94.625,92.875,93.125,12219200,18.12602
1995-05-04,94.75,96.125,93.25,93.75,17428000,18.24767
1995-05-03,93.00,94.625,93.00,94.25,10689600,18.29633
1995-05-02,91.625,93.375,91.625,92.875,13611200,18.02941
1995-05-01,93.875,94.25,91.75,92.125,13615200,17.88382
1995-04-28,96.00,96.25,94.25,94.625,20002400,18.36913
1995-04-27,94.875,96.875,94.625,96.875,13900400,18.80591
1995-04-26,93.125,95.75,92.875,95.25,14798000,18.49046
1995-04-25,93.125,93.875,92.875,93.625,13385200,18.175
1995-04-24,91.50,93.875,91.00,93.50,17275600,18.15074
1995-04-21,89.375,92.00,89.125,91.625,23545600,17.78675
1995-04-20,89.625,90.375,88.625,89.00,23990800,17.27717
1995-04-19,87.875,88.25,86.00,87.125,10305600,16.91319
1995-04-18,88.125,88.50,87.125,88.25,7875200,17.13158
1995-04-17,87.00,88.50,86.875,87.875,8758400,17.05878
1995-04-13,86.875,87.375,86.125,86.375,5525600,16.76759
1995-04-12,86.50,87.625,86.125,87.125,7612800,16.91319
1995-04-11,85.875,86.875,85.625,86.75,10324000,16.84039
1995-04-10,84.00,86.00,84.00,86.00,8462400,16.6948
1995-04-07,83.75,85.125,83.50,84.00,9713200,16.30655
1995-04-06,84.375,84.625,83.625,83.875,5946000,16.28228
1995-04-05,82.875,84.125,82.875,84.00,8033200,16.30655
1995-04-04,83.125,83.625,82.50,83.00,6738400,16.11242
1995-04-03,82.25,83.50,82.25,82.875,7576400,16.08815
1995-03-31,82.125,83.50,81.375,82.125,10472000,15.94256
1995-03-30,83.125,83.375,81.75,82.375,11828400,15.99109
1995-03-29,84.25,84.75,82.50,83.00,11885600,16.11242
1995-03-28,84.875,84.875,84.25,84.50,5412000,16.40361
1995-03-27,83.875,85.125,83.875,85.00,8114000,16.50067
1995-03-24,83.625,84.375,83.50,83.625,10318000,16.23375
1995-03-23,81.50,83.375,81.50,83.375,11056400,16.18522
1995-03-22,82.125,82.625,81.25,81.625,9788800,15.8455
1995-03-21,83.50,84.00,82.125,82.25,7956000,15.96683
1995-03-20,82.75,84.00,82.50,83.50,7368800,16.20948
1995-03-17,83.50,83.625,82.625,82.625,11869600,16.03962
1995-03-16,81.75,83.625,81.625,83.50,11382800,16.20948
1995-03-15,81.25,82.25,81.25,81.75,7084800,15.86976
1995-03-14,82.25,82.75,81.50,81.50,9067600,15.82123
1995-03-13,81.50,83.00,81.50,82.00,13964800,15.91829
1995-03-10,80.875,81.625,80.375,81.125,9492400,15.74844
1995-03-09,80.375,81.375,80.375,80.625,12513600,15.65137
1995-03-08,79.75,80.00,78.50,79.75,12133200,15.48151
1995-03-07,80.375,80.875,79.375,79.75,13802400,15.48151
1995-03-06,79.50,81.25,79.50,80.25,20173200,15.57858
1995-03-03,77.125,80.00,77.00,79.875,22256000,15.50578
1995-03-02,75.375,77.375,75.375,77.25,9643200,14.9962
1995-03-01,75.125,76.375,75.125,75.375,8202000,14.63221
1995-02-28,74.00,75.25,74.00,75.25,7198000,14.60795
1995-02-27,74.625,75.375,73.75,74.00,8212800,14.36529
1995-02-24,74.25,75.375,74.25,74.875,6254400,14.53515
1995-02-23,74.75,75.75,74.125,74.25,8826400,14.41382
1995-02-22,74.25,74.50,74.125,74.25,6864000,14.41382
1995-02-21,75.00,75.125,74.125,74.25,6228000,14.41382
1995-02-17,75.75,75.75,74.75,75.00,11672000,14.55942
1995-02-16,75.875,76.25,75.50,75.50,6809600,14.65648
1995-02-15,75.625,75.875,75.125,75.625,6506800,14.68074
1995-02-14,75.00,75.625,74.625,75.625,6785600,14.68074
1995-02-13,75.125,75.375,74.75,74.875,4887200,14.53515
1995-02-10,75.125,75.75,75.00,75.00,6156000,14.55942
1995-02-09,74.25,75.25,74.25,75.00,7896000,14.55942
1995-02-08,74.125,74.875,74.125,74.25,5985600,14.41382
1995-02-07,74.25,74.375,73.875,74.25,5802800,14.41382
1995-02-06,74.375,74.875,74.125,74.375,5408400,14.43809
1995-02-03,74.875,75.25,74.50,74.625,10251200,14.43809
1995-02-02,73.625,74.375,73.50,74.375,5834400,14.38972
1995-02-01,72.375,73.875,72.25,73.625,13168000,14.24461
1995-01-31,72.00,72.875,70.25,72.125,10969600,13.9544
1995-01-30,72.75,73.00,71.50,71.75,5674000,13.88185
1995-01-27,72.75,73.125,70.625,72.50,10868400,14.02695
1995-01-26,72.375,73.375,72.25,72.375,8627200,14.00277
1995-01-25,72.00,73.125,72.00,72.375,15232000,14.00277
1995-01-24,74.125,74.875,73.50,74.00,12706400,14.31717
1995-01-23,74.50,74.50,72.375,74.25,19654800,14.36553
1995-01-20,76.375,76.50,75.00,75.375,13333600,14.58319
1995-01-19,77.125,77.625,76.375,76.50,6855600,14.80085
1995-01-18,77.625,77.875,76.625,77.25,7370400,14.94596
1995-01-17,77.25,78.00,77.125,77.50,6385200,14.99433
1995-01-16,76.375,78.00,76.375,77.50,10864000,14.99433
1995-01-13,76.75,76.875,75.75,76.375,8121200,14.77667
1995-01-12,75.875,76.375,75.50,76.00,9103600,14.70412
1995-01-11,77.00,77.125,75.25,76.00,9801200,14.70412
1995-01-10,76.00,77.25,75.625,76.625,13683200,14.82504
1995-01-09,75.00,75.875,74.875,75.50,6852000,14.60738
1995-01-06,74.25,75.75,74.125,75.125,12162000,14.53483
1995-01-05,74.375,75.25,73.75,74.00,9083600,14.31717
1995-01-04,73.875,74.625,73.25,74.375,7978800,14.38972
1995-01-03,73.50,73.875,73.375,73.75,4671600,14.2688
1994-12-30,74.25,74.50,73.125,73.50,5780800,14.22043
1994-12-29,73.00,74.375,73.00,74.375,7704800,14.38972
1994-12-28,74.375,74.375,72.50,73.00,5422800,14.12369
1994-12-27,74.125,74.50,73.75,74.25,4933200,14.36553
1994-12-23,73.625,74.25,73.25,73.50,3753600,14.22043
1994-12-22,73.625,74.625,73.50,73.50,10648400,14.22043
1994-12-21,71.125,73.625,71.00,73.625,12847600,14.24461
1994-12-20,71.375,71.625,70.75,70.75,6907200,13.68837
1994-12-19,70.50,71.625,70.50,71.625,9688400,13.85766
1994-12-16,70.875,70.875,69.875,70.125,11776000,13.56745
1994-12-15,70.375,71.00,70.125,70.50,7541200,13.64
1994-12-14,69.50,70.625,69.375,70.25,8176800,13.59163
1994-12-13,70.75,71.00,69.625,69.75,5476400,13.4949
1994-12-12,71.125,71.375,69.625,70.625,8822400,13.66419
1994-12-09,69.625,71.50,69.50,71.50,9892000,13.83348
1994-12-08,71.125,71.50,69.75,70.125,6871600,13.56745
1994-12-07,70.75,71.375,70.625,71.25,5262400,13.78511
1994-12-06,71.25,72.00,71.25,71.625,7715200,13.85766
1994-12-05,71.625,72.375,71.375,71.375,8198400,13.80929
1994-12-02,69.25,71.375,68.875,71.375,7975200,13.80929
1994-12-01,70.625,70.75,69.25,69.50,6638000,13.44653
1994-11-30,71.125,71.25,70.625,70.75,7846400,13.68837
1994-11-29,70.625,71.00,70.25,70.625,5386000,13.66419
1994-11-28,70.875,71.625,70.25,70.625,7978800,13.66419
1994-11-25,70.00,70.875,70.00,70.75,4382800,13.68837
1994-11-23,69.25,70.00,68.00,70.00,18755600,13.54327
1994-11-22,72.75,72.875,69.375,69.75,9564400,13.4949
1994-11-21,73.25,74.125,72.625,72.875,6680400,14.09951
1994-11-18,73.00,73.375,72.75,73.25,12490400,14.17206
1994-11-17,73.25,73.75,72.75,73.125,7262000,14.14787
1994-11-16,73.00,73.125,72.625,72.75,5089200,14.07532
1994-11-15,72.875,73.875,72.50,73.125,6997200,14.14787
1994-11-14,72.75,73.00,72.25,72.875,6049600,14.09951
1994-11-11,72.00,73.00,71.75,72.375,7391600,14.00277
1994-11-10,73.50,73.625,71.625,72.00,10746000,13.93022
1994-11-09,73.75,74.375,73.25,74.00,10468400,14.31717
1994-11-08,71.625,73.50,71.375,73.00,7476000,14.12369
1994-11-07,71.375,72.25,70.75,71.875,9115600,13.90603
1994-11-04,73.375,73.50,71.125,71.125,12971600,13.76092
1994-11-03,74.50,74.625,73.125,73.50,6645200,14.17206
1994-11-02,74.00,75.25,73.75,74.25,10678400,14.31667
1994-11-01,74.375,75.25,73.50,73.875,10000000,14.24437
1994-10-31,75.625,75.625,74.50,74.50,7705600,14.36488
1994-10-28,74.125,76.375,74.125,76.125,10853200,14.6782
1994-10-27,74.50,74.625,73.75,74.125,4998400,14.29257
1994-10-26,74.00,74.50,73.625,74.375,9759200,14.34077
1994-10-25,72.625,74.375,72.625,73.875,11318400,14.24437
1994-10-24,74.625,74.625,72.875,73.00,10460800,14.07565
1994-10-21,74.625,75.375,74.125,74.625,13490000,14.38898
1994-10-20,75.50,76.125,73.875,75.00,20867600,14.46129
1994-10-19,74.00,75.75,73.75,75.375,15736800,14.53359
1994-10-18,73.50,74.50,73.375,74.50,9853600,14.36488
1994-10-17,72.875,73.75,72.75,73.25,6145600,14.12386
1994-10-14,72.50,73.125,71.875,73.125,8163200,14.09975
1994-10-13,73.625,74.125,72.25,72.25,9366400,13.93104
1994-10-12,71.00,73.50,71.00,73.125,12910400,14.09975
1994-10-11,71.75,72.375,71.50,71.625,11230400,13.81053
1994-10-10,71.25,71.875,70.75,71.50,7219600,13.78643
1994-10-07,68.875,71.75,68.75,71.125,17982400,13.71412
1994-10-06,69.00,69.50,68.625,68.75,7236800,13.25618
1994-10-05,68.125,69.125,67.375,69.125,10766000,13.32848
1994-10-04,69.125,69.50,68.25,68.375,6882000,13.18387
1994-10-03,69.375,69.50,68.625,68.875,4666000,13.28028
1994-09-30,69.25,70.125,68.875,69.625,8159200,13.42489
1994-09-29,68.375,69.875,67.75,69.50,9224800,13.40079
1994-09-28,69.125,69.875,68.50,68.50,5200000,13.20797
1994-09-27,68.875,69.375,68.625,69.00,4462800,13.30438
1994-09-26,69.00,69.125,67.75,69.00,7059200,13.30438
1994-09-23,69.375,69.50,68.875,69.125,7043200,13.32848
1994-09-22,69.75,70.25,69.375,69.625,8482000,13.42489
1994-09-21,71.00,71.375,69.375,69.50,14548400,13.40079
1994-09-20,69.875,70.50,69.625,70.25,10980800,13.5454
1994-09-19,70.625,71.25,70.25,70.375,7394000,13.56951
1994-09-16,69.75,71.375,69.50,71.00,20598400,13.69002
1994-09-15,69.50,70.25,69.50,69.75,8228400,13.449
1994-09-14,69.125,70.125,69.00,69.75,10146000,13.449
1994-09-13,68.75,69.625,68.625,69.25,11616800,13.35259
1994-09-12,67.50,68.125,67.50,67.875,4823600,13.08746
1994-09-09,66.875,68.00,66.75,67.25,9236800,12.96695
1994-09-08,67.25,68.125,67.25,67.875,5457200,13.08746
1994-09-07,67.50,68.25,67.375,67.50,8123200,13.01516
1994-09-06,67.125,67.625,66.625,67.50,4985200,13.01516
1994-09-02,68.00,68.00,66.75,67.25,5858800,12.96695
1994-09-01,66.875,68.25,66.875,67.875,11114000,13.08746
1994-08-31,69.25,69.50,68.50,68.50,9886800,13.20797
1994-08-30,69.375,69.75,68.875,69.375,7486000,13.37669
1994-08-29,69.75,70.00,69.25,69.375,9257600,13.37669
1994-08-26,69.375,70.125,69.125,70.00,16576400,13.4972
1994-08-25,67.00,69.75,66.875,69.375,21095600,13.37669
1994-08-24,67.375,67.375,66.625,67.375,11196800,12.99105
1994-08-23,67.875,68.25,67.625,67.625,11645200,13.03926
1994-08-22,67.50,68.375,67.25,67.75,11882400,13.06336
1994-08-19,66.375,68.625,66.00,68.125,18653600,13.13567
1994-08-18,65.375,66.875,65.375,66.25,16787200,12.77414
1994-08-17,64.875,65.625,64.375,64.875,11780800,12.50901
1994-08-16,64.50,64.75,63.75,64.625,8140400,12.46081
1994-08-15,63.75,64.50,63.75,64.375,4311200,12.4126
1994-08-12,64.75,65.125,63.75,63.75,8006400,12.29209
1994-08-11,64.00,64.625,63.75,64.625,9782800,12.46081
1994-08-10,64.50,65.00,64.125,64.125,10834400,12.3644
1994-08-09,63.375,64.50,63.25,64.50,12052000,12.43671
1994-08-08,62.75,63.375,62.625,63.25,6706400,12.19568
1994-08-05,62.75,63.125,61.875,62.375,6399600,12.02697
1994-08-04,63.00,63.50,62.75,63.125,8185600,12.17158
1994-08-03,62.375,63.125,62.25,63.00,5416800,12.09927
1994-08-02,63.00,63.375,62.25,62.25,8335200,11.95524
1994-08-01,61.875,63.125,61.50,62.875,7085600,12.07527
1994-07-29,62.625,62.75,61.75,61.875,6775600,11.88322
1994-07-28,62.375,63.00,62.25,62.25,5047200,11.95524
1994-07-27,62.25,62.50,61.875,62.50,5765200,12.00325
1994-07-26,62.50,63.125,62.125,62.375,11587600,11.97924
1994-07-25,61.375,62.375,61.32812,62.25,9368800,11.95524
1994-07-22,62.25,62.50,61.125,61.375,14856800,11.78719
1994-07-21,59.00,62.625,58.00,62.375,35226000,11.97924
1994-07-20,55.75,56.25,54.50,55.875,12757200,10.7309
1994-07-19,56.75,56.875,55.625,55.625,7268800,10.68289
1994-07-18,57.25,57.625,56.625,56.875,6622400,10.92296
1994-07-15,57.75,57.875,56.75,56.875,9913200,10.92296
1994-07-14,57.50,58.50,57.25,58.25,12010800,11.18703
1994-07-13,56.00,56.75,55.875,56.75,9924800,10.89895
1994-07-12,55.75,56.125,54.875,55.875,11974800,10.7309
1994-07-11,56.875,57.125,55.375,55.625,10795600,10.68289
1994-07-08,56.50,57.875,56.50,56.625,9261600,10.87494
1994-07-07,57.375,57.375,56.625,56.75,6871600,10.89895
1994-07-06,56.50,57.00,56.375,57.00,7756400,10.94696
1994-07-05,57.00,57.875,56.25,56.25,11160000,10.80292
1994-07-01,59.00,59.125,56.75,57.00,15272400,10.94696
1994-06-30,60.375,60.50,58.625,58.75,10934000,11.28305
1994-06-29,60.875,61.50,60.125,60.375,9084400,11.59514
1994-06-28,61.50,61.875,60.00,61.125,6945600,11.73918
1994-06-27,59.00,61.625,58.125,61.50,15504000,11.8112
1994-06-24,60.75,61.00,59.50,59.875,9061200,11.49911
1994-06-23,61.875,62.25,60.875,60.875,4617200,11.69116
1994-06-22,61.375,62.125,61.125,62.00,5308000,11.90722
1994-06-21,61.75,62.125,60.375,61.00,9909200,11.71517
1994-06-20,61.875,62.25,61.625,61.625,6236800,11.8352
1994-06-17,62.625,63.125,62.25,62.375,12136400,11.97924
1994-06-16,63.25,63.50,62.875,62.875,5730400,12.07527
1994-06-15,64.50,64.75,63.50,63.75,7157200,12.24331
1994-06-14,63.875,65.00,63.875,65.00,11114400,12.48338
1994-06-13,62.375,64.125,62.25,63.75,8658000,12.24331
1994-06-10,62.25,62.875,62.25,62.625,5299600,12.02726
1994-06-09,61.50,62.125,61.50,62.00,4350800,11.90722
1994-06-08,62.875,63.00,61.50,61.625,6606000,11.8352
1994-06-07,62.75,63.25,62.625,62.625,5596400,12.02726
1994-06-06,61.25,63.50,61.125,62.625,9376800,12.02726
1994-06-03,61.75,61.875,60.75,61.00,9525600,11.71517
1994-06-02,63.375,63.50,61.875,62.00,9921600,11.90722
1994-06-01,63.00,63.625,62.50,63.50,6758400,12.1953
1994-05-31,63.50,63.75,62.75,63.00,6016400,12.09927
1994-05-27,63.875,64.125,63.625,63.625,5446400,12.21931
1994-05-26,63.25,64.125,62.50,64.00,9180000,12.29133
1994-05-25,63.00,64.125,62.50,63.625,14713600,12.21931
1994-05-24,62.00,63.375,61.875,63.125,11203200,12.12328
1994-05-23,62.125,62.50,61.375,61.75,8296400,11.85921
1994-05-20,61.375,62.375,61.00,62.125,14960400,11.93123
1994-05-19,60.875,62.125,60.50,61.375,15087600,11.78719
1994-05-18,61.625,61.875,60.50,60.75,19178400,11.66716
1994-05-17,58.625,61.50,58.625,61.25,21587600,11.76318
1994-05-16,57.625,58.625,57.375,58.50,6392400,11.23504
1994-05-13,57.50,57.875,57.25,57.50,4402000,11.04299
1994-05-12,57.625,57.75,57.00,57.25,3690400,10.99498
1994-05-11,58.00,58.25,57.00,57.25,6186800,10.99498
1994-05-10,57.625,58.25,57.375,58.00,7942400,11.13901
1994-05-09,56.50,57.875,56.50,57.00,7520000,10.94696
1994-05-06,56.50,57.125,56.25,56.50,7917200,10.85094
1994-05-05,57.375,57.50,56.875,57.125,4164400,10.97097
1994-05-04,58.25,58.25,57.50,57.75,6001200,11.04299
1994-05-03,58.125,58.625,57.875,58.375,5506400,11.1625
1994-05-02,57.50,58.375,56.875,58.00,6434000,11.09079
1994-04-29,57.375,57.875,56.875,57.50,7634400,10.99518
1994-04-28,57.875,58.25,56.75,57.125,9190000,10.92348
1994-04-26,58.875,59.25,58.50,58.50,8868800,11.18641
1994-04-25,58.50,59.25,58.25,59.25,12249200,11.32982
1994-04-22,58.375,59.50,58.00,58.75,22642000,11.23421
1994-04-21,55.00,58.625,54.00,58.375,35032400,11.1625
1994-04-20,53.25,53.50,51.75,52.25,8830800,9.99128
1994-04-19,53.50,53.75,51.375,53.375,8376000,10.2064
1994-04-18,52.875,54.125,52.75,53.375,12480000,10.2064
1994-04-15,53.875,54.50,52.625,53.00,10556000,10.13469
1994-04-14,52.50,53.875,52.50,53.875,10512000,10.30201
1994-04-13,52.875,53.375,51.875,52.375,13984400,10.01518
1994-04-12,53.75,53.875,52.50,52.875,7552800,10.11079
1994-04-11,52.625,53.375,52.25,53.00,5209200,10.13469
1994-04-08,52.875,53.125,52.375,52.50,5236400,10.03908
1994-04-07,53.25,53.25,52.25,53.125,7099600,10.15859
1994-04-06,53.50,53.54688,52.75,53.125,7720000,10.15859
1994-04-05,53.50,54.125,53.00,53.375,9356400,10.2064
1994-04-04,53.00,53.50,52.25,53.00,11060000,10.13469
1994-03-31,54.00,54.625,52.00,54.625,13841600,10.44543
1994-03-30,52.50,55.00,52.50,53.50,16530000,10.2303
1994-03-29,53.625,54.375,52.50,52.625,12658800,10.06298
1994-03-28,54.375,54.625,52.50,53.625,13426000,10.2542
1994-03-25,56.50,56.50,53.625,54.00,11934000,10.32591
1994-03-24,56.875,57.125,56.00,56.375,8163600,10.78006
1994-03-23,57.00,57.875,56.625,57.25,10651600,10.94738
1994-03-22,58.00,58.625,57.75,58.25,7397200,11.1386
1994-03-21,56.875,58.875,56.75,58.625,10804000,11.21031
1994-03-18,57.875,58.25,56.75,57.125,13024800,10.92348
1994-03-17,58.25,58.25,57.50,57.875,7576400,11.06689
1994-03-16,57.625,58.25,57.125,58.25,7533600,11.1386
1994-03-15,57.75,58.375,57.375,57.375,9810000,10.97128
1994-03-14,56.125,57.875,55.875,57.50,11664000,10.99518
1994-03-11,56.125,56.25,55.25,55.875,6753200,10.68445
1994-03-10,55.50,56.25,55.125,56.00,12110000,10.70835
1994-03-09,55.00,55.75,54.75,55.375,14960400,10.58884
